sales_order_number,order_date,channel,customer_number,payment_method,product_number,product_name,variant_size,variant_color,quantity,unit_price,net_revenue,unit_cost
AB-2026-12299,2026-04-18,Eigener Shop,K-18649,PayPal,HOOD-CL-S-OLI,Hoodie Classic,S,Oliv,1,69.9,69.9,21.0
AB-2026-12300,2026-04-21,Eigener Shop,K-12990,Rechnungskauf,SOCK-3P-XL-NAV,Sneaker Socken 3er-Pack,XL,Navy,1,19.9,19.9,4.8
AB-2026-12301,2026-01-04,Eigener Shop,K-14433,Rechnungskauf,TEE-OVS-L-NAV,T-Shirt Oversized,L,Navy,1,34.9,34.9,9.0
AB-2026-12301,2026-01-04,Eigener Shop,K-14433,Rechnungskauf,TEE-OVS-XL-OLI,T-Shirt Oversized,XL,Oliv,1,34.9,34.9,9.0
AB-2026-12301,2026-01-04,Eigener Shop,K-14433,Rechnungskauf,HOOD-ZP-M-WEI,Zip-Hoodie Heavy,M,Weiss,1,89.9,89.9,28.0
AB-2026-12302,2026-02-09,Eigener Shop,K-12326,PayPal,TEE-BAS-XS-OLI,T-Shirt Basic,XS,Oliv,1,29.9,29.9,7.5
AB-2026-12302,2026-02-09,Eigener Shop,K-12326,PayPal,CAP-LG-S-WEI,Cap Logo,S,Weiss,1,24.9,24.9,6.0
AB-2026-12302,2026-02-09,Eigener Shop,K-12326,PayPal,SOCK-3P-M-NAV,Sneaker Socken 3er-Pack,M,Navy,1,19.9,19.9,4.8
AB-2026-12303,2026-02-20,Eigener Shop,K-11994,PayPal,HOOD-ZP-S-SCH,Zip-Hoodie Heavy,S,Schwarz,1,89.9,89.9,28.0
AB-2026-12304,2026-06-28,Zalando,K-18613,Kreditkarte,JOG-CL-S-OLI,Jogger Classic,S,Oliv,1,64.9,64.9,19.5
AB-2026-12305,2026-02-07,Eigener Shop,K-10475,PayPal,TEE-BAS-XS-SCH,T-Shirt Basic,XS,Schwarz,1,29.9,29.9,7.5
AB-2026-12306,2026-06-15,Eigener Shop,K-11688,Rechnungskauf,CAP-LG-XS-NAV,Cap Logo,XS,Navy,1,24.9,24.9,6.0
AB-2026-12306,2026-06-15,Eigener Shop,K-11688,Rechnungskauf,CAP-LG-S-NAV,Cap Logo,S,Navy,1,24.9,24.9,6.0
AB-2026-12307,2026-01-23,Eigener Shop,K-14952,Rechnungskauf,TEE-OVS-M-SCH,T-Shirt Oversized,M,Schwarz,1,34.9,34.9,9.0
AB-2026-12308,2026-04-05,Amazon,K-10446,Rechnungskauf,SOCK-3P-XL-NAV,Sneaker Socken 3er-Pack,XL,Navy,1,19.9,19.9,4.8
AB-2026-12309,2026-01-15,Eigener Shop,K-19296,Kreditkarte,HOOD-ZP-XL-SCH,Zip-Hoodie Heavy,XL,Schwarz,1,89.9,89.9,28.0
AB-2026-12310,2026-03-20,Amazon,K-13319,PayPal,JOG-CL-XL-NAV,Jogger Classic,XL,Navy,1,64.9,64.9,19.5
AB-2026-12310,2026-03-20,Amazon,K-13319,PayPal,JOG-CL-S-NAV,Jogger Classic,S,Navy,1,64.9,64.9,19.5
AB-2026-12311,2026-06-30,Eigener Shop,K-18491,PayPal,TEE-BAS-L-NAV,T-Shirt Basic,L,Navy,1,29.9,29.9,7.5
AB-2026-12312,2026-02-11,Eigener Shop,K-19215,Rechnungskauf,KLEID-PR-S-NAV,Sommerkleid Print,S,Navy,1,79.9,79.9,24.0
AB-2026-12312,2026-02-11,Eigener Shop,K-19215,Rechnungskauf,TEE-OVS-L-WEI,T-Shirt Oversized,L,Weiss,1,34.9,34.9,9.0
AB-2026-12312,2026-02-11,Eigener Shop,K-19215,Rechnungskauf,SOCK-3P-S-NAV,Sneaker Socken 3er-Pack,S,Navy,1,19.9,19.9,4.8
AB-2026-12313,2026-04-04,Zalando,K-16760,Rechnungskauf,KLEID-PR-S-SCH,Sommerkleid Print,S,Schwarz,1,79.9,79.9,24.0
AB-2026-12314,2026-01-14,Eigener Shop,K-11284,Kreditkarte,KLEID-PR-S-NAV,Sommerkleid Print,S,Navy,1,79.9,79.9,24.0
AB-2026-12314,2026-01-14,Eigener Shop,K-11284,Kreditkarte,KLEID-PR-XL-SCH,Sommerkleid Print,XL,Schwarz,1,79.9,79.9,24.0
AB-2026-12315,2026-02-02,Eigener Shop,K-17888,Vorkasse,TEE-BAS-M-NAV,T-Shirt Basic,M,Navy,1,29.9,29.9,7.5
AB-2026-12316,2026-06-30,Eigener Shop,K-15085,Rechnungskauf,HOOD-ZP-XL-WEI,Zip-Hoodie Heavy,XL,Weiss,1,89.9,89.9,28.0
AB-2026-12316,2026-06-30,Eigener Shop,K-15085,Rechnungskauf,TEE-OVS-M-SCH,T-Shirt Oversized,M,Schwarz,1,34.9,34.9,9.0
AB-2026-12316,2026-06-30,Eigener Shop,K-15085,Rechnungskauf,HOOD-ZP-M-SCH,Zip-Hoodie Heavy,M,Schwarz,1,89.9,89.9,28.0
AB-2026-12317,2026-06-03,Zalando,K-14552,Rechnungskauf,SOCK-3P-M-NAV,Sneaker Socken 3er-Pack,M,Navy,1,19.9,19.9,4.8
AB-2026-12317,2026-06-03,Zalando,K-14552,Rechnungskauf,HOOD-ZP-M-OLI,Zip-Hoodie Heavy,M,Oliv,1,89.9,89.9,28.0
AB-2026-12318,2026-04-16,Eigener Shop,K-16656,PayPal,CAP-LG-S-SCH,Cap Logo,S,Schwarz,1,24.9,24.9,6.0
AB-2026-12319,2026-03-17,Eigener Shop,K-11057,Rechnungskauf,KLEID-PR-S-NAV,Sommerkleid Print,S,Navy,1,79.9,79.9,24.0
AB-2026-12319,2026-03-17,Eigener Shop,K-11057,Rechnungskauf,KLEID-PR-XL-NAV,Sommerkleid Print,XL,Navy,1,79.9,79.9,24.0
AB-2026-12319,2026-03-17,Eigener Shop,K-11057,Rechnungskauf,JOG-CL-XS-WEI,Jogger Classic,XS,Weiss,1,64.9,64.9,19.5
AB-2026-12319,2026-03-17,Eigener Shop,K-11057,Rechnungskauf,JOG-CL-S-WEI,Jogger Classic,S,Weiss,1,64.9,64.9,19.5
AB-2026-12320,2026-06-21,Eigener Shop,K-16232,Rechnungskauf,TEE-OVS-S-NAV,T-Shirt Oversized,S,Navy,1,34.9,34.9,9.0
AB-2026-12321,2026-06-26,Eigener Shop,K-16232,Rechnungskauf,TEE-OVS-XS-OLI,T-Shirt Oversized,XS,Oliv,1,34.9,34.9,9.0
AB-2026-12322,2026-03-11,Eigener Shop,K-16875,Vorkasse,TEE-BAS-XS-WEI,T-Shirt Basic,XS,Weiss,1,29.9,29.9,7.5
AB-2026-12323,2026-03-17,Eigener Shop,K-10068,Vorkasse,HOOD-CL-S-WEI,Hoodie Classic,S,Weiss,1,69.9,69.9,21.0
AB-2026-12324,2026-04-01,Eigener Shop,K-10671,PayPal,TEE-OVS-M-NAV,T-Shirt Oversized,M,Navy,1,34.9,34.9,9.0
AB-2026-12324,2026-04-01,Eigener Shop,K-10671,PayPal,SOCK-3P-M-NAV,Sneaker Socken 3er-Pack,M,Navy,1,19.9,19.9,4.8
AB-2026-12325,2026-06-12,Amazon,K-11316,PayPal,JOG-CL-XS-NAV,Jogger Classic,XS,Navy,1,64.9,64.9,19.5
AB-2026-12326,2026-06-30,Eigener Shop,K-10905,PayPal,SOCK-3P-L-OLI,Sneaker Socken 3er-Pack,L,Oliv,1,19.9,19.9,4.8
AB-2026-12326,2026-06-30,Eigener Shop,K-10905,PayPal,KLEID-PR-L-WEI,Sommerkleid Print,L,Weiss,1,79.9,79.9,24.0
AB-2026-12326,2026-06-30,Eigener Shop,K-10905,PayPal,CAP-LG-XL-NAV,Cap Logo,XL,Navy,1,24.9,24.9,6.0
AB-2026-12327,2026-04-14,Eigener Shop,K-10964,Rechnungskauf,HOOD-ZP-L-WEI,Zip-Hoodie Heavy,L,Weiss,1,89.9,89.9,28.0
AB-2026-12328,2026-04-22,Zalando,K-18012,Kreditkarte,KLEID-PR-XS-SCH,Sommerkleid Print,XS,Schwarz,1,79.9,79.9,24.0
AB-2026-12328,2026-04-22,Zalando,K-18012,Kreditkarte,TEE-OVS-M-WEI,T-Shirt Oversized,M,Weiss,1,34.9,34.9,9.0
AB-2026-12329,2026-06-11,Eigener Shop,K-15869,PayPal,TEE-BAS-XL-NAV,T-Shirt Basic,XL,Navy,1,29.9,29.9,7.5
AB-2026-12330,2026-01-08,Eigener Shop,K-15427,Vorkasse,JOG-CL-XL-WEI,Jogger Classic,XL,Weiss,1,64.9,64.9,19.5
AB-2026-12331,2026-04-18,Eigener Shop,K-19582,Vorkasse,CAP-LG-M-SCH,Cap Logo,M,Schwarz,1,24.9,24.9,6.0
AB-2026-12332,2026-05-29,Eigener Shop,K-13888,Rechnungskauf,TEE-OVS-XL-OLI,T-Shirt Oversized,XL,Oliv,1,34.9,34.9,9.0
AB-2026-12333,2026-02-12,Eigener Shop,K-18586,PayPal,TEE-BAS-XS-OLI,T-Shirt Basic,XS,Oliv,1,29.9,29.9,7.5
AB-2026-12334,2026-03-25,Eigener Shop,K-14176,Kreditkarte,TEE-BAS-S-SCH,T-Shirt Basic,S,Schwarz,1,29.9,29.9,7.5
AB-2026-12334,2026-03-25,Eigener Shop,K-14176,Kreditkarte,TEE-BAS-XL-NAV,T-Shirt Basic,XL,Navy,1,29.9,29.9,7.5
AB-2026-12335,2026-01-06,Eigener Shop,K-17809,PayPal,TEE-OVS-M-NAV,T-Shirt Oversized,M,Navy,1,34.9,34.9,9.0
AB-2026-12336,2026-04-29,Eigener Shop,K-19870,Vorkasse,SOCK-3P-XS-SCH,Sneaker Socken 3er-Pack,XS,Schwarz,1,19.9,19.9,4.8
AB-2026-12337,2026-02-01,Amazon,K-16534,PayPal,KLEID-PR-S-OLI,Sommerkleid Print,S,Oliv,1,79.9,79.9,24.0
AB-2026-12338,2026-02-09,Eigener Shop,K-17017,Rechnungskauf,SOCK-3P-L-NAV,Sneaker Socken 3er-Pack,L,Navy,1,19.9,19.9,4.8
AB-2026-12339,2026-04-30,Eigener Shop,K-18758,Kreditkarte,JOG-CL-M-WEI,Jogger Classic,M,Weiss,1,64.9,64.9,19.5
AB-2026-12339,2026-04-30,Eigener Shop,K-18758,Kreditkarte,JOG-CL-L-OLI,Jogger Classic,L,Oliv,1,64.9,64.9,19.5
AB-2026-12340,2026-03-20,Amazon,K-14123,PayPal,HOOD-ZP-L-WEI,Zip-Hoodie Heavy,L,Weiss,1,89.9,89.9,28.0
AB-2026-12340,2026-03-20,Amazon,K-14123,PayPal,KLEID-PR-L-OLI,Sommerkleid Print,L,Oliv,1,79.9,79.9,24.0
AB-2026-12341,2026-06-03,Eigener Shop,K-18952,Kreditkarte,CAP-LG-XL-NAV,Cap Logo,XL,Navy,1,24.9,24.9,6.0
AB-2026-12342,2026-01-09,Eigener Shop,K-12649,Rechnungskauf,TEE-BAS-M-OLI,T-Shirt Basic,M,Oliv,1,29.9,29.9,7.5
AB-2026-12342,2026-01-09,Eigener Shop,K-12649,Rechnungskauf,CAP-LG-L-NAV,Cap Logo,L,Navy,1,24.9,24.9,6.0
AB-2026-12342,2026-01-09,Eigener Shop,K-12649,Rechnungskauf,TEE-BAS-L-SCH,T-Shirt Basic,L,Schwarz,1,29.9,29.9,7.5
AB-2026-12343,2026-06-17,Zalando,K-11419,PayPal,KLEID-PR-XS-WEI,Sommerkleid Print,XS,Weiss,1,79.9,79.9,24.0
AB-2026-12344,2026-03-21,Eigener Shop,K-14273,Rechnungskauf,HOOD-CL-L-SCH,Hoodie Classic,L,Schwarz,1,69.9,69.9,21.0
AB-2026-12345,2026-01-09,Eigener Shop,K-15218,PayPal,HOOD-ZP-XS-SCH,Zip-Hoodie Heavy,XS,Schwarz,1,89.9,89.9,28.0
AB-2026-12345,2026-01-09,Eigener Shop,K-15218,PayPal,HOOD-ZP-M-SCH,Zip-Hoodie Heavy,M,Schwarz,1,89.9,89.9,28.0
AB-2026-12345,2026-01-09,Eigener Shop,K-15218,PayPal,TEE-OVS-XS-SCH,T-Shirt Oversized,XS,Schwarz,1,34.9,34.9,9.0
AB-2026-12345,2026-01-09,Eigener Shop,K-15218,PayPal,TEE-OVS-S-SCH,T-Shirt Oversized,S,Schwarz,1,34.9,34.9,9.0
AB-2026-12345,2026-01-09,Eigener Shop,K-15218,PayPal,JOG-CL-M-OLI,Jogger Classic,M,Oliv,1,64.9,64.9,19.5
AB-2026-12345,2026-01-09,Eigener Shop,K-15218,PayPal,JOG-CL-L-OLI,Jogger Classic,L,Oliv,1,64.9,64.9,19.5
AB-2026-12346,2026-04-20,Eigener Shop,K-15757,Kreditkarte,HOOD-ZP-L-NAV,Zip-Hoodie Heavy,L,Navy,1,89.9,89.9,28.0
AB-2026-12346,2026-04-20,Eigener Shop,K-15757,Kreditkarte,HOOD-ZP-XL-NAV,Zip-Hoodie Heavy,XL,Navy,1,89.9,89.9,28.0
AB-2026-12346,2026-04-20,Eigener Shop,K-15757,Kreditkarte,KLEID-PR-M-NAV,Sommerkleid Print,M,Navy,1,79.9,79.9,24.0
AB-2026-12346,2026-04-20,Eigener Shop,K-15757,Kreditkarte,KLEID-PR-XS-NAV,Sommerkleid Print,XS,Navy,1,79.9,79.9,24.0
AB-2026-12347,2026-05-22,Amazon,K-14853,Rechnungskauf,SOCK-3P-M-OLI,Sneaker Socken 3er-Pack,M,Oliv,1,19.9,19.9,4.8
AB-2026-12347,2026-05-22,Amazon,K-14853,Rechnungskauf,HOOD-ZP-M-WEI,Zip-Hoodie Heavy,M,Weiss,1,89.9,89.9,28.0
AB-2026-12348,2026-06-21,Eigener Shop,K-16884,Rechnungskauf,JOG-CL-S-SCH,Jogger Classic,S,Schwarz,1,64.9,64.9,19.5
AB-2026-12348,2026-06-21,Eigener Shop,K-16884,Rechnungskauf,SOCK-3P-XL-OLI,Sneaker Socken 3er-Pack,XL,Oliv,1,19.9,19.9,4.8
AB-2026-12348,2026-06-21,Eigener Shop,K-16884,Rechnungskauf,JOG-CL-XL-OLI,Jogger Classic,XL,Oliv,1,64.9,64.9,19.5
AB-2026-12349,2026-02-04,Amazon,K-11173,Kreditkarte,TEE-OVS-XL-OLI,T-Shirt Oversized,XL,Oliv,1,34.9,34.9,9.0
AB-2026-12349,2026-02-04,Amazon,K-11173,Kreditkarte,JOG-CL-XS-WEI,Jogger Classic,XS,Weiss,1,64.9,64.9,19.5
AB-2026-12350,2026-01-19,Amazon,K-18090,PayPal,TEE-BAS-M-SCH,T-Shirt Basic,M,Schwarz,1,29.9,29.9,7.5
AB-2026-12351,2026-01-29,Eigener Shop,K-17828,Rechnungskauf,JOG-CL-XL-WEI,Jogger Classic,XL,Weiss,1,64.9,64.9,19.5
AB-2026-12351,2026-01-29,Eigener Shop,K-17828,Rechnungskauf,HOOD-ZP-S-WEI,Zip-Hoodie Heavy,S,Weiss,1,89.9,89.9,28.0
AB-2026-12352,2026-04-28,Eigener Shop,K-17052,PayPal,KLEID-PR-M-WEI,Sommerkleid Print,M,Weiss,1,79.9,79.9,24.0
AB-2026-12353,2026-04-19,Eigener Shop,K-13543,Vorkasse,TEE-BAS-S-OLI,T-Shirt Basic,S,Oliv,1,29.9,29.9,7.5
AB-2026-12354,2026-05-12,Eigener Shop,K-18581,PayPal,CAP-LG-XL-OLI,Cap Logo,XL,Oliv,1,24.9,24.9,6.0
AB-2026-12355,2026-04-16,Eigener Shop,K-12566,Kreditkarte,KLEID-PR-M-NAV,Sommerkleid Print,M,Navy,1,79.9,79.9,24.0
AB-2026-12356,2026-03-10,Eigener Shop,K-16757,Kreditkarte,CAP-LG-M-SCH,Cap Logo,M,Schwarz,1,24.9,24.9,6.0
AB-2026-12357,2026-06-07,Zalando,K-13351,PayPal,HOOD-ZP-S-NAV,Zip-Hoodie Heavy,S,Navy,1,89.9,89.9,28.0
AB-2026-12358,2026-02-09,Eigener Shop,K-11912,Kreditkarte,SOCK-3P-XL-WEI,Sneaker Socken 3er-Pack,XL,Weiss,1,19.9,19.9,4.8
AB-2026-12359,2026-02-19,Eigener Shop,K-12505,PayPal,HOOD-CL-XS-OLI,Hoodie Classic,XS,Oliv,1,69.9,69.9,21.0
AB-2026-12360,2026-05-10,Zalando,K-15296,Vorkasse,KLEID-PR-XS-SCH,Sommerkleid Print,XS,Schwarz,1,79.9,79.9,24.0
AB-2026-12360,2026-05-10,Zalando,K-15296,Vorkasse,KLEID-PR-M-WEI,Sommerkleid Print,M,Weiss,1,79.9,79.9,24.0
AB-2026-12361,2026-04-21,Zalando,K-14338,Kreditkarte,TEE-OVS-S-NAV,T-Shirt Oversized,S,Navy,1,34.9,34.9,9.0
AB-2026-12361,2026-04-21,Zalando,K-14338,Kreditkarte,TEE-BAS-XL-WEI,T-Shirt Basic,XL,Weiss,1,29.9,29.9,7.5
AB-2026-12362,2026-02-07,Amazon,K-10037,PayPal,SOCK-3P-S-WEI,Sneaker Socken 3er-Pack,S,Weiss,1,19.9,19.9,4.8
AB-2026-12362,2026-02-07,Amazon,K-10037,PayPal,KLEID-PR-L-OLI,Sommerkleid Print,L,Oliv,1,79.9,79.9,24.0
AB-2026-12363,2026-04-27,Eigener Shop,K-13733,PayPal,TEE-BAS-M-SCH,T-Shirt Basic,M,Schwarz,1,29.9,29.9,7.5
AB-2026-12363,2026-04-27,Eigener Shop,K-13733,PayPal,TEE-BAS-XL-SCH,T-Shirt Basic,XL,Schwarz,1,29.9,29.9,7.5
AB-2026-12363,2026-04-27,Eigener Shop,K-13733,PayPal,HOOD-CL-XL-OLI,Hoodie Classic,XL,Oliv,1,69.9,69.9,21.0
AB-2026-12363,2026-04-27,Eigener Shop,K-13733,PayPal,HOOD-CL-M-OLI,Hoodie Classic,M,Oliv,1,69.9,69.9,21.0
AB-2026-12364,2026-01-18,Eigener Shop,K-14329,PayPal,TEE-BAS-L-OLI,T-Shirt Basic,L,Oliv,1,29.9,29.9,7.5
AB-2026-12365,2026-04-08,Zalando,K-18475,PayPal,TEE-OVS-S-SCH,T-Shirt Oversized,S,Schwarz,1,34.9,34.9,9.0
AB-2026-12366,2026-01-07,Eigener Shop,K-12043,PayPal,HOOD-ZP-L-OLI,Zip-Hoodie Heavy,L,Oliv,1,89.9,89.9,28.0
AB-2026-12367,2026-06-30,Amazon,K-18912,Rechnungskauf,HOOD-ZP-M-OLI,Zip-Hoodie Heavy,M,Oliv,1,89.9,89.9,28.0
AB-2026-12367,2026-06-30,Amazon,K-18912,Rechnungskauf,HOOD-ZP-XS-OLI,Zip-Hoodie Heavy,XS,Oliv,1,89.9,89.9,28.0
AB-2026-12368,2026-04-22,Eigener Shop,K-16950,Vorkasse,TEE-OVS-S-OLI,T-Shirt Oversized,S,Oliv,1,34.9,34.9,9.0
AB-2026-12368,2026-04-22,Eigener Shop,K-16950,Vorkasse,SOCK-3P-L-OLI,Sneaker Socken 3er-Pack,L,Oliv,1,19.9,19.9,4.8
AB-2026-12369,2026-05-24,Amazon,K-10620,Rechnungskauf,KLEID-PR-XS-NAV,Sommerkleid Print,XS,Navy,1,79.9,79.9,24.0
AB-2026-12370,2026-05-13,Eigener Shop,K-18758,Vorkasse,JOG-CL-S-SCH,Jogger Classic,S,Schwarz,1,64.9,64.9,19.5
AB-2026-12371,2026-04-21,Eigener Shop,K-16496,Rechnungskauf,JOG-CL-S-SCH,Jogger Classic,S,Schwarz,1,64.9,64.9,19.5
AB-2026-12372,2026-02-19,Eigener Shop,K-17072,Kreditkarte,CAP-LG-XL-WEI,Cap Logo,XL,Weiss,1,24.9,24.9,6.0
AB-2026-12373,2026-01-24,Eigener Shop,K-15367,Vorkasse,TEE-OVS-XL-SCH,T-Shirt Oversized,XL,Schwarz,1,34.9,34.9,9.0
AB-2026-12374,2026-03-12,Eigener Shop,K-11152,Vorkasse,TEE-OVS-L-SCH,T-Shirt Oversized,L,Schwarz,1,34.9,34.9,9.0
AB-2026-12374,2026-03-12,Eigener Shop,K-11152,Vorkasse,TEE-BAS-XL-SCH,T-Shirt Basic,XL,Schwarz,1,29.9,29.9,7.5
AB-2026-12375,2026-02-12,Eigener Shop,K-14977,PayPal,KLEID-PR-L-OLI,Sommerkleid Print,L,Oliv,1,79.9,79.9,24.0
AB-2026-12376,2026-01-06,Eigener Shop,K-19903,Kreditkarte,JOG-CL-M-NAV,Jogger Classic,M,Navy,1,64.9,64.9,19.5
AB-2026-12376,2026-01-06,Eigener Shop,K-19903,Kreditkarte,KLEID-PR-XL-WEI,Sommerkleid Print,XL,Weiss,1,79.9,79.9,24.0
AB-2026-12376,2026-01-06,Eigener Shop,K-19903,Kreditkarte,HOOD-CL-XL-NAV,Hoodie Classic,XL,Navy,1,69.9,69.9,21.0
AB-2026-12377,2026-06-22,Eigener Shop,K-17457,PayPal,TEE-BAS-M-WEI,T-Shirt Basic,M,Weiss,1,29.9,29.9,7.5
AB-2026-12377,2026-06-22,Eigener Shop,K-17457,PayPal,JOG-CL-XL-NAV,Jogger Classic,XL,Navy,1,64.9,64.9,19.5
AB-2026-12378,2026-04-12,Eigener Shop,K-12608,Rechnungskauf,HOOD-ZP-S-OLI,Zip-Hoodie Heavy,S,Oliv,1,89.9,89.9,28.0
AB-2026-12379,2026-02-16,Eigener Shop,K-14211,Kreditkarte,CAP-LG-L-SCH,Cap Logo,L,Schwarz,1,24.9,24.9,6.0
AB-2026-12380,2026-05-12,Amazon,K-15529,Kreditkarte,CAP-LG-M-SCH,Cap Logo,M,Schwarz,1,24.9,24.9,6.0
AB-2026-12381,2026-01-15,Zalando,K-16199,Rechnungskauf,JOG-CL-XL-SCH,Jogger Classic,XL,Schwarz,1,64.9,64.9,19.5
AB-2026-12381,2026-01-15,Zalando,K-16199,Rechnungskauf,JOG-CL-S-SCH,Jogger Classic,S,Schwarz,1,64.9,64.9,19.5
AB-2026-12382,2026-04-06,Eigener Shop,K-11770,Vorkasse,JOG-CL-S-NAV,Jogger Classic,S,Navy,1,64.9,64.9,19.5
AB-2026-12382,2026-04-06,Eigener Shop,K-11770,Vorkasse,SOCK-3P-XS-NAV,Sneaker Socken 3er-Pack,XS,Navy,1,19.9,19.9,4.8
AB-2026-12383,2026-02-10,Eigener Shop,K-18472,PayPal,HOOD-CL-XL-OLI,Hoodie Classic,XL,Oliv,1,69.9,69.9,21.0
AB-2026-12384,2026-02-24,Eigener Shop,K-13360,Vorkasse,SOCK-3P-S-OLI,Sneaker Socken 3er-Pack,S,Oliv,1,19.9,19.9,4.8
AB-2026-12385,2026-06-30,Eigener Shop,K-16367,Kreditkarte,SOCK-3P-S-OLI,Sneaker Socken 3er-Pack,S,Oliv,1,19.9,19.9,4.8
AB-2026-12385,2026-06-30,Eigener Shop,K-16367,Kreditkarte,KLEID-PR-XS-SCH,Sommerkleid Print,XS,Schwarz,1,79.9,79.9,24.0
AB-2026-12386,2026-02-17,Eigener Shop,K-10665,Vorkasse,SOCK-3P-XL-NAV,Sneaker Socken 3er-Pack,XL,Navy,1,19.9,19.9,4.8
AB-2026-12387,2026-04-28,Eigener Shop,K-19391,Rechnungskauf,SOCK-3P-XS-OLI,Sneaker Socken 3er-Pack,XS,Oliv,1,19.9,19.9,4.8
AB-2026-12388,2026-06-02,Eigener Shop,K-11465,Vorkasse,KLEID-PR-S-OLI,Sommerkleid Print,S,Oliv,1,79.9,79.9,24.0
AB-2026-12389,2026-05-06,Amazon,K-15576,Rechnungskauf,HOOD-CL-M-SCH,Hoodie Classic,M,Schwarz,1,69.9,69.9,21.0
AB-2026-12390,2026-01-10,Amazon,K-10479,Kreditkarte,CAP-LG-XS-NAV,Cap Logo,XS,Navy,1,24.9,24.9,6.0
AB-2026-12391,2026-02-19,Amazon,K-11029,Rechnungskauf,HOOD-CL-L-WEI,Hoodie Classic,L,Weiss,1,69.9,69.9,21.0
AB-2026-12392,2026-02-12,Eigener Shop,K-15760,Kreditkarte,HOOD-CL-L-SCH,Hoodie Classic,L,Schwarz,1,69.9,69.9,21.0
AB-2026-12393,2026-02-05,Eigener Shop,K-12304,PayPal,TEE-BAS-XL-OLI,T-Shirt Basic,XL,Oliv,1,29.9,29.9,7.5
AB-2026-12394,2026-05-01,Eigener Shop,K-18775,Rechnungskauf,HOOD-CL-XS-SCH,Hoodie Classic,XS,Schwarz,1,69.9,69.9,21.0
AB-2026-12394,2026-05-01,Eigener Shop,K-18775,Rechnungskauf,TEE-OVS-L-OLI,T-Shirt Oversized,L,Oliv,1,34.9,34.9,9.0
AB-2026-12395,2026-06-29,Eigener Shop,K-16491,Kreditkarte,SOCK-3P-M-SCH,Sneaker Socken 3er-Pack,M,Schwarz,1,19.9,19.9,4.8
AB-2026-12396,2026-01-21,Eigener Shop,K-12634,Kreditkarte,TEE-BAS-XS-WEI,T-Shirt Basic,XS,Weiss,1,29.9,29.9,7.5
AB-2026-12397,2026-06-10,Eigener Shop,K-11719,Vorkasse,KLEID-PR-XS-SCH,Sommerkleid Print,XS,Schwarz,1,79.9,79.9,24.0
AB-2026-12398,2026-03-07,Zalando,K-12608,Rechnungskauf,TEE-OVS-XS-WEI,T-Shirt Oversized,XS,Weiss,1,34.9,34.9,9.0
AB-2026-12398,2026-03-07,Zalando,K-12608,Rechnungskauf,JOG-CL-M-OLI,Jogger Classic,M,Oliv,1,64.9,64.9,19.5
AB-2026-12399,2026-03-10,Eigener Shop,K-14560,Kreditkarte,CAP-LG-L-WEI,Cap Logo,L,Weiss,1,24.9,24.9,6.0
AB-2026-12399,2026-03-10,Eigener Shop,K-14560,Kreditkarte,KLEID-PR-S-WEI,Sommerkleid Print,S,Weiss,1,79.9,79.9,24.0
AB-2026-12400,2026-01-12,Eigener Shop,K-18222,Kreditkarte,SOCK-3P-L-NAV,Sneaker Socken 3er-Pack,L,Navy,1,19.9,19.9,4.8
AB-2026-12400,2026-01-12,Eigener Shop,K-18222,Kreditkarte,TEE-BAS-L-WEI,T-Shirt Basic,L,Weiss,1,29.9,29.9,7.5
AB-2026-12401,2026-02-11,Eigener Shop,K-11911,Vorkasse,HOOD-ZP-M-WEI,Zip-Hoodie Heavy,M,Weiss,1,89.9,89.9,28.0
AB-2026-12401,2026-02-11,Eigener Shop,K-11911,Vorkasse,HOOD-ZP-XS-WEI,Zip-Hoodie Heavy,XS,Weiss,1,89.9,89.9,28.0
AB-2026-12402,2026-05-28,Eigener Shop,K-18014,PayPal,JOG-CL-M-NAV,Jogger Classic,M,Navy,1,64.9,64.9,19.5
AB-2026-12403,2026-01-21,Eigener Shop,K-15156,Rechnungskauf,SOCK-3P-XS-OLI,Sneaker Socken 3er-Pack,XS,Oliv,1,19.9,19.9,4.8
AB-2026-12404,2026-06-26,Eigener Shop,K-10567,Kreditkarte,TEE-OVS-L-OLI,T-Shirt Oversized,L,Oliv,1,34.9,34.9,9.0
AB-2026-12405,2026-03-01,Eigener Shop,K-18776,Rechnungskauf,HOOD-CL-S-WEI,Hoodie Classic,S,Weiss,1,69.9,69.9,21.0
AB-2026-12406,2026-06-02,Eigener Shop,K-10372,Kreditkarte,TEE-OVS-S-WEI,T-Shirt Oversized,S,Weiss,1,34.9,34.9,9.0
AB-2026-12407,2026-01-25,Eigener Shop,K-14682,PayPal,HOOD-CL-S-SCH,Hoodie Classic,S,Schwarz,1,69.9,69.9,21.0
AB-2026-12408,2026-06-03,Eigener Shop,K-13241,Rechnungskauf,HOOD-CL-XS-NAV,Hoodie Classic,XS,Navy,1,69.9,69.9,21.0
AB-2026-12408,2026-06-03,Eigener Shop,K-13241,Rechnungskauf,CAP-LG-M-SCH,Cap Logo,M,Schwarz,1,24.9,24.9,6.0
AB-2026-12408,2026-06-03,Eigener Shop,K-13241,Rechnungskauf,KLEID-PR-XL-SCH,Sommerkleid Print,XL,Schwarz,1,79.9,79.9,24.0
